sec,pd_true,pf_true,pd_hat_rule,pf_hat_rule,pd_var_rule,pf_var_rule,pd_ci_low_rule,pd_ci_high_rule,pf_ci_low_rule,pf_ci_high_rule,pd_hat_global,pf_hat_global,pd_var_global,pf_var_global,pd_ci_low_global,pd_ci_high_global,pf_ci_low_global,pf_ci_high_global,pd_hat_full,pf_hat_full,pd_var_full,pf_var_full,pd_ci_low_full,pd_ci_high_full,pf_ci_low_full,pf_ci_high_full
257,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9159779861605803,0.007509207572575259,0.0011373741137407102,0.00011014018779616619,0.8498770300756165,0.9820789422455442,0.0,0.028078955880168913,0.8785335838485511,0.04196884351550092,0.002508648597901205,0.0003483536502368415,0.7803642176812111,0.976702950015891,0.005386943855288491,0.07855074317571334
258,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9295621793725628,0.012457196988910626,0.0009676305525028719,0.00018180318076980453,0.8685929286760434,0.9905314300690822,0.0,0.03888474131760831,0.8807374619792285,0.04278028434756118,0.0024937661351393716,0.0003542798479991035,0.7828597219933083,0.9786152019651487,0.005888531013335439,0.07967203768178693
259,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9354260703582242,0.00804962400611693,0.0008926719790994319,0.00011800237772626232,0.8768659416450086,0.9939861990714398,0.0,0.029340888277484406,0.8819917904616682,0.04116767023090081,0.00248519747942632,0.000341502603347144,0.7842823506057149,0.9797012303176215,0.004947283692124223,0.07738805676967739
260,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9454613160974225,0.0035115846713361675,0.0007620327467106272,5.171310509013115e-05,0.8913556324794923,0.9995669997153526,0.0,0.017606302281641378,0.8841782719726383,0.03909549866517909,0.0024700904396694253,0.0003250636140669639,0.7867662633031007,0.9815902806421759,0.0037576382347618564,0.07443335909559633
261,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9457397696252916,0.0003984009233067208,0.0007583653858284518,5.885352709522601e-06,0.8917644376096515,0.9997151016409317,0.0,0.005153311118978352,0.8847688868283645,0.03711775982474304,0.0024659725164083604,0.0003092377879762844,0.7874381105084648,0.9820996631482642,0.0026508498052809845,0.07158466984420508
262,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9277085440269425,4.519990561163173e-05,0.0009911143059066945,6.67948708081248e-07,0.8660038868479972,0.9894132012058877,0.0,0.0016470712353272624,0.8816048582714611,0.03627475138746572,0.0024878483279478893,0.00030231516313364146,0.7838433211689553,0.9793663953739669,0.00219581462743465,0.07035368814749679
263,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9197809040823515,0.005718231182045564,0.0010904038310512885,8.402265538218105e-05,0.8550592279810125,0.9845025801836904,0.0,0.023684350209709458,0.8638631618559603,0.038099419237504456,0.0027608378518424828,0.0003164294188069409,0.7608775575627482,0.9668487661491725,0.0032340315974861075,0.0729648068775228
264,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9306876106587473,0.01518665507819127,0.0009533228870698432,0.00022102493476444315,0.8701707931369418,0.9912044281805528,0.0,0.044325793524464606,0.8658275375415744,0.03962818045861191,0.0027474604716516632,0.0003280499253422502,0.7630917397498745,0.9685633353332742,0.004128369287356527,0.0751279916298673
265,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9109549696221755,0.004060454789579078,0.0011987588119631066,5.976306645045617e-05,0.8430937004619434,0.9788162387824075,0.0,0.019212543624986308,0.8617946383287627,0.04322950234229016,0.0027747353135391577,0.0003557407819032306,0.7585501557619347,0.9650391208955906,0.006261762517417842,0.08019724216716248
266,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9151736906792911,0.010434674781920351,0.0011472532990305867,0.0001525979164155062,0.8487862801743173,0.9815611011842649,0.0,0.03464665850283444,0.8620120358055013,0.0434945079197629,0.002773283844913247,0.00035756144080392835,0.7587945604507014,0.9652295111603013,0.006432289543195489,0.08055672629633032
267,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9044878852451831,0.014235829071034609,0.0012766928673381243,0.00020738675234031884,0.8344554404844428,0.9745203300059234,0.0,0.042461649657699024,0.8592683462764177,0.044631556050500065,0.002791445095723518,0.0003661285069047253,0.7557134551329692,0.9628232374198662,0.00712796592735062,0.0821351461736495
268,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9225844313686133,0.021714995820015383,0.0010555034241113163,0.0003139426814268784,0.8589069474825015,0.9862619152547252,0.0,0.05644311418207894,0.8623198022580455,0.04572025548750088,0.002771225356815571,0.00037422762723560003,0.7591406409378317,0.9654989635782593,0.0078041262970325945,0.08363638467796916
269,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9357214235029556,0.02362208216007205,0.000888869572914652,0.00034084846395805214,0.8772861486143326,0.9941566983915786,0.0,0.05980776246514926,0.8652727830496794,0.04751544796567801,0.002751256076876883,0.00038759577455039075,0.7624660452114899,0.9680795208878689,0.008928041632616693,0.08610285429873933
270,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9559473526192793,0.0305074835975092,0.0006223449995980871,0.000437095227222516,0.907051539399168,1.0,0.0,0.07148485570575959,0.8697140460685749,0.04798172037794769,0.002720477749468476,0.0003907891790808632,0.7674839755298235,0.9719441166073264,0.009235679156204227,0.08672776159969116
271,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9367621600301937,0.0359522275289184,0.0008754504763412728,0.000512211796028975,0.8787696557739312,0.9947546642864563,0.0,0.08031113684401439,0.8695817302062006,0.04940711389270171,0.0026348414216211353,0.00040112571199782935,0.7689735456221433,0.9701899147902578,0.010151992759136717,0.08866223502626669
272,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9176789276794383,0.011124252832582624,0.0011164184242249467,0.00016256902214038528,0.8521897452253676,0.9831681101335089,0.0,0.036114754137168414,0.8662003737853878,0.04362282838156909,0.0026578569081921804,0.0003569944228830974,0.7651537355508029,0.9672470120199728,0.006590008141305087,0.0806556486218331
273,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9351259377723422,0.019811039862259277,0.0008965332750404915,0.0002869738309630829,0.8764392933854329,0.9938125821592515,0.0,0.05301403173088129,0.8695191633005623,0.04403269135688893,0.002635271997056,0.00035987297689228046,0.7689027585551614,0.9701355680459632,0.006850867463629132,0.08121451525014872
274,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9170081855663672,0.024874797894605786,0.0011246922143445263,0.00035846367966958125,0.8512767805104433,0.9827395906222911,0.0,0.06198374657034522,0.8663509783979426,0.04519418605088639,0.002656842838488868,0.0003684533595676914,0.7653236184980678,0.9673783382978174,0.007571713695720211,0.08281665840605257
275,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.927657237877632,0.008189416704586502,0.0009917628604562744,0.0001200347314082535,0.8659323951906812,0.9893820805645828,0.0,0.02966324785270599,0.8708176444566952,0.04135885238400829,0.002544963058106251,0.0003387455649265513,0.7719402957664063,0.969694993146984,0.005284970388555688,0.0774327343794609
276,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9375617985271356,0.024613308583171158,0.0008651183123600772,0.0003547905461639521,0.8799125269899993,0.9952110700642719,0.0,0.06153164226907088,0.8729507055555814,0.044016544762866684,0.002530345439445473,0.0003589225915269895,0.7743577289285735,0.9715436821825894,0.006883849902271352,0.08114923962346202
277,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.940118213059555,0.011603672646489845,0.0008319599783241006,0.00016949301617147236,0.8835845288285599,0.9966518972905501,0.0,0.03712081141486136,0.8737026126051861,0.04179271002950451,0.0025251435193839548,0.00034161802202448057,0.7752110325383327,0.9721941926720395,0.00556620325050021,0.0780192168085088
278,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.933873583857873,0.010305851267991845,0.0009126164516796823,0.00015073360636897376,0.8746628807648286,0.9930842869509174,0.0,0.03436947988520271,0.8726418378077719,0.040905595207878676,0.0025324748503510624,0.0003345300514226679,0.7740073844706715,0.9712762911448724,0.00505687632497686,0.07675431409078048
279,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9150673207032096,0.027315525513614415,0.0011485584130678684,0.0003926510479733426,0.8486421598103557,0.9814924815960635,0.0,0.06615375752659863,0.8687767290933446,0.05081963783356584,0.0025587560442583866,0.00041007370452958056,0.7696317987155233,0.9679216594711658,0.011129095593369165,0.09051018007376252
280,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8996190745001278,0.020531772478259207,0.0013345506693940121,0.0002971953516821709,0.8280173297480337,0.9712208192522219,0.0,0.05432090775902997,0.8665457767358317,0.048446095588172665,0.0024964155982393713,0.00039183409984724747,0.7686160562103631,0.9644754972613002,0.009648287944271111,0.08724390323207422
281,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8868725403664112,0.016935363622316905,0.0014827040026173337,0.0002460377893787707,0.8114009848209294,0.962344095911893,0.0,0.047679123504242304,0.8632459918100615,0.0469775734336267,0.002517558746118106,0.0003803731354131838,0.7649024425600608,0.9615895410600621,0.00875138559069255,0.08520376127656085
282,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8900693378459499,0.03783226199167537,0.0014459986946663385,0.0005379455459744136,0.8155378103865571,0.9646008653053426,0.0,0.08329182214589714,0.8628407661756359,0.05100294131884269,0.0025201211572949997,0.0004105803187677843,0.7644471818427919,0.9612343505084798,0.011287889353897206,0.09071799328378818
283,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9195947236055099,0.03183343515775362,0.0010927133190504813,0.00045546897877552845,0.8548045431267959,0.9843849040842239,0.0,0.07366320480646278,0.8679187628342608,0.051280483066617574,0.0024874728034461144,0.00041235157096984414,0.770164604243853,0.9656729214246687,0.01147985750573282,0.09108110862750232
284,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8951914701407776,0.008736683607150618,0.001386557171349325,0.00012798552660146556,0.8222079238480989,0.9681750164334563,0.0,0.030910298535533183,0.8661770342863523,0.04561499812420381,0.00242592570490286,0.0003692567669404115,0.7696398073324211,0.9627142612402835,0.00795153046815434,0.08327846578025327
285,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9291879489234545,0.03927629663924616,0.0009723798694415511,0.0005576404309588985,0.8680692569671743,0.9903066408797346,0.0,0.0855605431986502,0.8753861528401536,0.050737175253851075,0.0022978523310060043,0.00040771303387478983,0.7814317515872444,0.9693405540930629,0.01116104114586381,0.09031330936183835
286,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9281510839408705,0.016870956885600086,0.0009855169850284382,0.00024511814334035955,0.8666209120762866,0.9896812558054545,0.0,0.0475572055885016,0.8758446046025983,0.04607283225637107,0.0022948019336207566,0.00037232273885081014,0.7819525862613277,0.9697366229438689,0.008253326263176604,0.08389233824956555
