method,sec,rep_lane,rep_dev,pd_true,pf_true,pd_hat,pf_hat,pd_var,pf_var,pd_ci_low,pd_ci_high,pf_ci_low,pf_ci_high
full,172,1,21,0.94,0.015,0.9002609209958436,0.017078920144064775,0.0023511590985076398,0.00015655817661035948,0.8052229665101386,0.9952988754815487,0.0,0.04160306928866013
full,173,1,21,0.94,0.015,0.9022317484968467,0.016324913367006325,0.0023379659737986147,0.00015029662900449187,0.8074608136858786,0.9970026833078148,0.0,0.04035363638725141
full,174,1,21,0.94,0.015,0.9049190198692766,0.01790024067647078,0.002319692981180016,0.00016192700958637973,0.8105191652269036,0.9993188745116496,0.0,0.042841347308435536
full,175,1,21,0.94,0.015,0.8988896936928386,0.014986831526615205,0.0023602344596673815,0.00013906595801739912,0.8036684948962565,0.9941108924894206,0.0,0.038100372672870586
full,176,1,21,0.94,0.015,0.9050714217752258,0.017437014432975524,0.002318646860478687,0.00015750420849332519,0.8106928554626625,0.9994499880877892,0.0,0.04203514784484151
full,177,1,21,0.94,0.015,0.9088888047897568,0.01654820878626713,0.0022920998589416553,0.00015026933240437434,0.8150520805390122,1.0,0.0,0.04057474968096615
full,178,1,21,0.94,0.015,0.9080100375466365,0.015343848143692215,0.0022982695750478825,0.0001405794224436115,0.8140471065605079,1.0,0.0,0.03858282207240468
full,179,1,21,0.94,0.015,0.9090842159723682,0.013309267720676176,0.002290723141417792,0.00012437071952311088,0.8152756768084382,1.0,0.0,0.03516750543829611
full,180,1,21,0.604,0.09899999999999999,0.9095827249856308,0.013645173905350645,0.0022872031846120386,0.00012660794249414985,0.8158462872785918,1.0,0.0,0.03569913209624069
full,181,1,21,0.604,0.09899999999999999,0.912712314506831,0.015529282200987902,0.0021652250146563185,0.00014082797020969898,0.8215096368251767,1.0,0.0,0.03878879058697017
full,182,1,21,0.604,0.09899999999999999,0.9128729309535748,0.01534374681253831,0.0021640833913439917,0.0001390192412998599,0.8216942999253175,1.0,0.0,0.03845340534263221
full,183,1,21,0.604,0.09899999999999999,0.9108734517973937,0.014826749771931214,0.002178211837847035,0.0001346590993514577,0.8193976703234256,1.0,0.0,0.03757112041762198
full,184,1,21,0.604,0.09899999999999999,0.9086631455397902,0.012813952613753692,0.002193619006211147,0.00011866070657693843,0.8168644158412768,1.0,0.0,0.03416452568301735
full,185,1,21,0.604,0.09899999999999999,0.9044377094154195,0.019353870900756322,0.0022224562058495725,0.00017935973061762445,0.8120375591969716,0.9968378596338673,0.0,0.04560322024775283
full,186,1,21,0.604,0.09899999999999999,0.8836677277744177,0.020303524221049085,0.0026515233053236607,0.00018622089461256287,0.7827415570864769,0.9845938984623586,0.0,0.04705022848052041
full,187,1,21,0.604,0.09899999999999999,0.877080917820638,0.018758945451330063,0.002694411374189426,0.00017368230709515622,0.7753417870248321,0.9788200486164439,0.0,0.04458950779396504
full,188,1,21,0.604,0.09899999999999999,0.8799049191271486,0.021453372667178006,0.0026762646795921046,0.00019405962680049194,0.7785089705240559,0.9813008677302414,0.0,0.04875720870383721
full,189,1,21,0.604,0.09899999999999999,0.8850715018012582,0.022610590376576825,0.002642128691925104,0.0002024073211465513,0.7843242855474108,0.9858187180551055,0.0,0.050495496058981265
full,190,1,21,0.604,0.09899999999999999,0.8899345605861735,0.02566346481144481,0.0026088921055954445,0.0002249519106187785,0.7898230232248111,0.9900460979475358,0.0,0.05506032280397693
full,191,1,21,0.604,0.09899999999999999,0.8878836438966644,0.02008975148616244,0.0026230398819895545,0.00018206348426236198,0.7875010258263477,0.9882662619669811,0.0,0.04653620835929177
full,192,1,21,0.604,0.09899999999999999,0.8917578697421977,0.02220773157790451,0.0025961542479480335,0.0001978415327448321,0.7918910276026909,0.9916247118817045,0.0,0.04977633749464515
full,193,1,21,0.604,0.09899999999999999,0.8947325435174527,0.022265968878771275,0.0025750491802617615,0.0001978061650623857,0.7952724563925483,0.9941926306423571,0.0,0.0498321104967718
full,194,1,21,0.604,0.09899999999999999,0.8976118550885119,0.02013050545244755,0.0025542384899327744,0.00018098347734491006,0.7985544849289637,0.9966692252480601,0.0,0.046498405000348714
full,195,1,21,0.604,0.09899999999999999,0.887417984140551,0.018418042904208676,0.002626225555582504,0.0001672840892496062,0.7869744273819129,0.987861540899189,0.0,0.04376835961349827
full,196,1,21,0.604,0.09899999999999999,0.889191084839446,0.017763397694154397,0.0026140428437536035,0.0001617582529041826,0.7889807710560641,0.9894013986228278,0.0,0.042691504408397814
full,197,1,21,0.604,0.09899999999999999,0.889786661506285,0.020415148014802216,0.0026099187355218207,0.00018184753152190736,0.7896554285448327,0.9899178944677374,0.0,0.04684591563692321
full,198,1,21,0.604,0.09899999999999999,0.8859675738603741,0.020227722488168048,0.0026360850909757957,0.00017998277737318533,0.7853356480838461,0.986599499636902,0.0,0.0465226238486377
full,199,1,21,0.604,0.09899999999999999,0.8867119355652227,0.021133335871520907,0.0026310370189821138,0.00018649096287715324,0.7861764104404108,0.9872474606900346,0.0,0.04789942790956172
full,200,1,21,0.604,0.09899999999999999,0.8890301225904496,0.01633139709525028,0.0025110255615680994,0.0001489526372651159,0.7908142593232562,0.9872459858576429,0.0,0.040252443295566626
full,201,1,21,0.604,0.09899999999999999,0.8906037748043136,0.020710938748455265,0.0025003088546678483,0.00018244399890929218,0.792597721439779,0.9886098281688482,0.0,0.04718501788654686
full,202,1,21,0.604,0.09899999999999999,0.8877959099019774,0.019872602449547278,0.0025193520732879424,0.0001756329618021354,0.7894173404635934,0.9861744793403615,0.0,0.04584781344116548
full,203,1,21,0.604,0.09899999999999999,0.8846336218966977,0.015659521909501643,0.0025403709215761124,0.00014256818545166017,0.785845520728962,0.9834217230644334,0.0,0.03906229826682937
full,204,1,21,0.604,0.09899999999999999,0.8802524842249497,0.02391436259458339,0.0025687417187969554,0.00020543143752575,0.7809142831795796,0.9795906852703199,0.0,0.052006806603585545
full,205,1,21,0.604,0.09899999999999999,0.8802928071374696,0.025818880284402854,0.002568484569995667,0.00022807718181206882,0.7809595784368211,0.9796260358381181,0.0,0.05541924010737195
full,206,1,21,0.604,0.09899999999999999,0.8834206716844883,0.02397472706042748,0.0025483127251512685,0.00021339103414310694,0.7844782734674393,0.9823630699015374,0.0,0.052606230631915996
full,207,1,21,0.604,0.09899999999999999,0.8882687040381779,0.02074426693641139,0.0025161705706921765,0.00018771855033124663,0.7899522717169679,0.9865851363593879,0.0,0.0475983091452208
full,208,1,21,0.604,0.09899999999999999,0.8900296795949851,0.025202385505578212,0.0025042315046768515,0.00022188934411063136,0.7919467771686877,0.9881125820212826,0.0,0.05439844867059074
full,209,1,21,0.604,0.09899999999999999,0.886529463186761,0.021899164072982848,0.0025278242361802877,0.00019588733031177083,0.7879856171804771,0.9850733091930448,0.0,0.049331276061047105
full,210,1,21,0.604,0.09899999999999999,0.8888309677549274,0.024194840318667886,0.0025123738171581203,0.00021322893372960767,0.7905887402964937,0.9870731952133611,0.0,0.0528154670032054
full,211,1,21,0.604,0.09899999999999999,0.8880362443549137,0.02787321710250772,0.0025177360935871177,0.0002407387169804437,0.7896892312984701,0.9863832574113572,0.0,0.05828410092971788
full,212,1,21,0.604,0.09899999999999999,0.8903361287020526,0.021358164256954307,0.0025021394738859925,0.00019038399978690157,0.7922942039816534,0.9883780534224518,0.0,0.04840218713783061
full,213,1,21,0.604,0.09899999999999999,0.8865925694424208,0.023982349797092375,0.0025274037955063215,0.00021027641057635922,0.7880569189355252,0.9851282199493164,0.0,0.05240413473171852
full,214,1,21,0.604,0.09899999999999999,0.8889795833763061,0.0238238999556119,0.002511367876616464,0.00020863518801473733,0.7907570257084781,0.9872021410441342,0.0,0.05213455057119146
full,215,1,21,0.604,0.09899999999999999,0.8909067283939931,0.023621598065741444,0.0024982328229588803,0.00020666520916196233,0.7929413711870762,0.98887208560091,0.0,0.05179827401441563
full,216,1,21,0.604,0.09899999999999999,0.8923492776895543,0.02549707634730071,0.002488290455885692,0.0002205625840549177,0.794579054127723,0.9901195012513856,0.0,0.054605721504802834
full,217,1,21,0.604,0.09899999999999999,0.8950438902268778,0.02909621449677939,0.002373640332000279,0.00025404467569041517,0.7995526513648111,0.9905351290889445,0.0,0.06033622131707793
full,218,1,21,0.604,0.09899999999999999,0.8942246391780999,0.02684121260231019,0.0023792983747914884,0.0002361211059344156,0.7986196568989374,0.9898296214572624,0.0,0.056959028601443515
full,219,1,21,0.604,0.09899999999999999,0.8982790403096546,0.025239511410322768,0.0023509997919244634,0.00022315399584546514,0.803244305603564,0.9933137750157451,0.0,0.05451865740947955
full,220,1,21,0.604,0.09899999999999999,0.8769434992625852,0.02594675568157144,0.0027048231089985306,0.00022824873053402283,0.7750079880041001,0.9788790105210703,0.0,0.05555824539788767
full,221,1,21,0.604,0.09899999999999999,0.8786767527803175,0.027729290485552893,0.002692799549744911,0.00024163370357420543,0.7769680572312149,0.9803854483294202,0.0,0.058196650654275546
full,222,1,21,0.604,0.09899999999999999,0.8797953276481938,0.027997598409443988,0.002684967673823,0.00024325114443624865,0.7782346471869127,0.9813560081094749,0.0,0.05856675928223035
full,223,1,21,0.604,0.09899999999999999,0.8834437391743037,0.036126157460269745,0.002659028378257684,0.0003100062250915759,0.7823748348668229,0.9845126434817846,0.001616449922943415,0.07063586499759608
full,224,1,21,0.604,0.09899999999999999,0.8840931503415811,0.03286027810913243,0.002654347937697882,0.0002844895408758317,0.7831132363118088,0.9850730643713533,0.0,0.0659192408912373
full,225,1,21,0.604,0.09899999999999999,0.881803251540095,0.033954839449304504,0.0026707665292824154,0.00029241439599060544,0.7805115110135776,0.9830949920666123,0.00043858751628684384,0.06747109138232216
full,226,1,21,0.604,0.09899999999999999,0.8802206613370387,0.031547067667272784,0.002681974743224101,0.0002733660489725398,0.7787166014499105,0.9817247212241669,0.0,0.06395328641819942
full,227,1,21,0.604,0.09899999999999999,0.8740079214137799,0.031022799800825705,0.0027248763907316274,0.00026883514171658306,0.7716952382184173,0.9763206046091425,0.0,0.06315933789095647
full,228,1,21,0.604,0.09899999999999999,0.8754160262012393,0.03090806346352552,0.002715306231239666,0.00026749322372800096,0.7732831695001252,0.9775488829023533,0.0,0.06296429481210249
full,229,1,21,0.604,0.09899999999999999,0.8775121376026029,0.02807488571793843,0.0026050641754900516,0.000244897305034151,0.7774740721646778,0.9775502030405281,0.0,0.05874730797343032
full,230,1,21,0.604,0.09899999999999999,0.8800714723078382,0.03299684299102267,0.0025875466971744445,0.00028268354957182304,0.7803703219039169,0.9797726227117596,4.297942337531946e-05,0.06595070655867002
full,231,1,21,0.604,0.09899999999999999,0.8805771877586173,0.029472372454092195,0.002584050157283116,0.0002550271363107523,0.7809434229787053,0.9802109525385292,0.0,0.06077272783308728
full,232,1,21,0.604,0.09899999999999999,0.8741447796525397,0.03172962622041119,0.002627659657855433,0.0002720729845233484,0.7736738020439913,0.9746157572610881,0.0,0.06405911086438434
full,233,1,21,0.604,0.09899999999999999,0.8789900723100001,0.03577189118389873,0.0025949846279896237,0.00030228441056364633,0.7791457287201656,0.9788344158998347,0.0016946877830721907,0.06984909458472527
full,234,1,21,0.604,0.09899999999999999,0.8799706768121791,0.033026851791811515,0.002588242215619583,0.00028111223885135794,0.7802561277457355,0.9796852258786227,0.00016470370664555672,0.06588899987697747
full,235,1,21,0.604,0.09899999999999999,0.8815033714610279,0.029872576753584585,0.0025776164079570466,0.00025650034958256407,0.7819937176941305,0.9810130252279252,0.0,0.061263208205601896
full,236,1,21,0.604,0.09899999999999999,0.8742635089893851,0.031129454953045664,0.0026268717122070982,0.0002657747903578396,0.7738075964226536,0.9747194215561166,0.0,0.06308255237158518
full,237,1,21,0.604,0.09899999999999999,0.8765125255892734,0.03111292674533612,0.00261182539320218,0.00026524053411333193,0.7763447242231383,0.9766803269554085,0.0,0.06303389220457271
full,238,1,21,0.604,0.09899999999999999,0.8783391016913278,0.033608696153338634,0.0025994364690684352,0.00028378402883171905,0.7784091505276587,0.9782690528549969,0.0005907506515371655,0.0666266416551401
full,239,1,21,0.604,0.09899999999999999,0.8826400397003609,0.02958975656062441,0.0025696673549840663,0.00025275319989692273,0.7832839421979589,0.9819961372027628,0.0,0.06075025547710548
full,240,1,21,0.604,0.09899999999999999,0.8805583496777951,0.02941875849370159,0.00258418061261866,0.0002510580996275857,0.7809220699327352,0.9801946294228551,0.0,0.060474592012210365
full,241,1,21,0.604,0.09899999999999999,0.8841722250496487,0.033147970393305595,0.0025588596102133873,0.0002790646460337549,0.7850252882407096,0.9833191618585877,0.0004057233078767625,0.06589021747873443
full,242,1,21,0.604,0.09899999999999999,0.8849628246316992,0.0325123540435818,0.002553241229192607,0.0002738735380074017,0.7859247940269546,0.9840008552364438,7.606905887316828e-05,0.06494863902829043
full,243,1,21,0.604,0.09899999999999999,0.8852499980710435,0.029884923850531007,0.0025511934182442697,0.00025352665587787,0.7862516918454965,0.9842483042965906,0.0,0.06109306383388191
full,244,1,21,0.604,0.09899999999999999,0.8856003961173126,0.031246290418804185,0.0025486896918082555,0.00026352643254271284,0.786650679998212,0.9845501122364131,0.0,0.0630639450032654
full,245,1,21,0.604,0.09899999999999999,0.8858451009468222,0.030581056431749774,0.002546937881197481,0.0002581056952548798,0.7869293966102092,0.9847608052834352,0.0,0.06206976613683528
full,246,1,21,0.604,0.09899999999999999,0.8856914701183153,0.031164170300318633,0.0025480380219445567,0.0002621629408657651,0.7867544049450335,0.9846285352915971,0.0,0.06289940550710295
full,247,1,21,0.604,0.09899999999999999,0.8857945888236336,0.028408509093967506,0.002547299713462171,0.00024080143082163858,0.7868718584769824,0.9847173191702848,0.0,0.05882335376962559
full,248,1,21,0.604,0.09899999999999999,0.8859555902559504,0.03711012771180607,0.0025461460124368237,0.0003103944113455537,0.7870552640614564,0.9848559164504443,0.0025788206032548652,0.07164143482035729
full,249,1,21,0.604,0.09899999999999999,0.8806503278609916,0.034446435514251625,0.002583543503215357,0.0002897626538879144,0.7810263311435736,0.9802743245784097,0.0010824997276000156,0.06781037130090323
full,250,1,21,0.604,0.09899999999999999,0.8817146733701788,0.03753643640248725,0.002576143145818285,0.0003127879635060969,0.7822334615310806,0.981195885209277,0.002872243917950393,0.07220062888702411
full,251,1,21,0.604,0.09899999999999999,0.8800729430747586,0.030715101660438397,0.0025875365450412214,0.00026023422351125744,0.780371988257714,0.9797738978918031,0.0,0.06233338423620216
full,252,1,21,0.604,0.09899999999999999,0.8786922928782127,0.03172251375512861,0.002507584219563623,0.0002677340767198125,0.7805437547440377,0.9768408310123877,0.0,0.06379317369730679
full,253,1,21,0.604,0.09899999999999999,0.8802428912665579,0.03183656541396738,0.002497125067412047,0.0002682837046884278,0.7822992561544684,0.9781865263786473,0.0,0.06394012720905584
full,254,1,21,0.604,0.09899999999999999,0.8808068064306052,0.03684970502269132,0.0024932942878264923,0.0003087121016606874,0.7829383266420938,0.9786752862191165,0.0024121033387805094,0.07128730670660213
full,255,1,21,0.604,0.09899999999999999,0.8795443285261881,0.03377472213317706,0.002501850534599863,0.0002843612496713548,0.7815080647575253,0.977580592294851,0.0007232141987805335,0.06682623006757359
full,256,1,21,0.604,0.09899999999999999,0.880109582195173,0.044927650349154434,0.0024980285528640074,0.00037143780126043703,0.782148230179787,0.978070934210559,0.007153115840810131,0.08270218485749874
full,257,1,21,0.604,0.09899999999999999,0.8785335838485511,0.04196884351550092,0.002508648597901205,0.0003483536502368415,0.7803642176812111,0.976702950015891,0.005386943855288491,0.07855074317571334
full,258,1,21,0.604,0.09899999999999999,0.8807374619792285,0.04278028434756118,0.0024937661351393716,0.0003542798479991035,0.7828597219933083,0.9786152019651487,0.005888531013335439,0.07967203768178693
full,259,1,21,0.604,0.09899999999999999,0.8819917904616682,0.04116767023090081,0.00248519747942632,0.000341502603347144,0.7842823506057149,0.9797012303176215,0.004947283692124223,0.07738805676967739
full,260,1,21,0.604,0.09899999999999999,0.8841782719726383,0.03909549866517909,0.0024700904396694253,0.0003250636140669639,0.7867662633031007,0.9815902806421759,0.0037576382347618564,0.07443335909559633
full,261,1,21,0.604,0.09899999999999999,0.8847688868283645,0.03711775982474304,0.0024659725164083604,0.0003092377879762844,0.7874381105084648,0.9820996631482642,0.0026508498052809845,0.07158466984420508
full,262,1,21,0.604,0.09899999999999999,0.8816048582714611,0.03627475138746572,0.0024878483279478893,0.00030231516313364146,0.7838433211689553,0.9793663953739669,0.00219581462743465,0.07035368814749679
full,263,1,21,0.604,0.09899999999999999,0.8638631618559603,0.038099419237504456,0.0027608378518424828,0.0003164294188069409,0.7608775575627482,0.9668487661491725,0.0032340315974861075,0.0729648068775228
full,264,1,21,0.604,0.09899999999999999,0.8658275375415744,0.03962818045861191,0.0027474604716516632,0.0003280499253422502,0.7630917397498745,0.9685633353332742,0.004128369287356527,0.0751279916298673
full,265,1,21,0.604,0.09899999999999999,0.8617946383287627,0.04322950234229016,0.0027747353135391577,0.0003557407819032306,0.7585501557619347,0.9650391208955906,0.006261762517417842,0.08019724216716248
full,266,1,21,0.604,0.09899999999999999,0.8620120358055013,0.0434945079197629,0.002773283844913247,0.00035756144080392835,0.7587945604507014,0.9652295111603013,0.006432289543195489,0.08055672629633032
full,267,1,21,0.604,0.09899999999999999,0.8592683462764177,0.044631556050500065,0.002791445095723518,0.0003661285069047253,0.7557134551329692,0.9628232374198662,0.00712796592735062,0.0821351461736495
full,268,1,21,0.604,0.09899999999999999,0.8623198022580455,0.04572025548750088,0.002771225356815571,0.00037422762723560003,0.7591406409378317,0.9654989635782593,0.0078041262970325945,0.08363638467796916
full,269,1,21,0.604,0.09899999999999999,0.8652727830496794,0.04751544796567801,0.002751256076876883,0.00038759577455039075,0.7624660452114899,0.9680795208878689,0.008928041632616693,0.08610285429873933
full,270,1,21,0.604,0.09899999999999999,0.8697140460685749,0.04798172037794769,0.002720477749468476,0.0003907891790808632,0.7674839755298235,0.9719441166073264,0.009235679156204227,0.08672776159969116
full,271,1,21,0.604,0.09899999999999999,0.8695817302062006,0.04940711389270171,0.0026348414216211353,0.00040112571199782935,0.7689735456221433,0.9701899147902578,0.010151992759136717,0.08866223502626669
full,272,1,21,0.604,0.09899999999999999,0.8662003737853878,0.04362282838156909,0.0026578569081921804,0.0003569944228830974,0.7651537355508029,0.9672470120199728,0.006590008141305087,0.0806556486218331
full,273,1,21,0.604,0.09899999999999999,0.8695191633005623,0.04403269135688893,0.002635271997056,0.00035987297689228046,0.7689027585551614,0.9701355680459632,0.006850867463629132,0.08121451525014872
full,274,1,21,0.604,0.09899999999999999,0.8663509783979426,0.04519418605088639,0.002656842838488868,0.0003684533595676914,0.7653236184980678,0.9673783382978174,0.007571713695720211,0.08281665840605257
full,275,1,21,0.604,0.09899999999999999,0.8708176444566952,0.04135885238400829,0.002544963058106251,0.0003387455649265513,0.7719402957664063,0.969694993146984,0.005284970388555688,0.0774327343794609
full,276,1,21,0.604,0.09899999999999999,0.8729507055555814,0.044016544762866684,0.002530345439445473,0.0003589225915269895,0.7743577289285735,0.9715436821825894,0.006883849902271352,0.08114923962346202
full,277,1,21,0.604,0.09899999999999999,0.8737026126051861,0.04179271002950451,0.0025251435193839548,0.00034161802202448057,0.7752110325383327,0.9721941926720395,0.00556620325050021,0.0780192168085088
full,278,1,21,0.604,0.09899999999999999,0.8726418378077719,0.040905595207878676,0.0025324748503510624,0.0003345300514226679,0.7740073844706715,0.9712762911448724,0.00505687632497686,0.07675431409078048
full,279,1,21,0.604,0.09899999999999999,0.8687767290933446,0.05081963783356584,0.0025587560442583866,0.00041007370452958056,0.7696317987155233,0.9679216594711658,0.011129095593369165,0.09051018007376252
full,280,1,21,0.604,0.09899999999999999,0.8665457767358317,0.048446095588172665,0.0024964155982393713,0.00039183409984724747,0.7686160562103631,0.9644754972613002,0.009648287944271111,0.08724390323207422
full,281,1,21,0.604,0.09899999999999999,0.8632459918100615,0.0469775734336267,0.002517558746118106,0.0003803731354131838,0.7649024425600608,0.9615895410600621,0.00875138559069255,0.08520376127656085
full,282,1,21,0.604,0.09899999999999999,0.8628407661756359,0.05100294131884269,0.0025201211572949997,0.0004105803187677843,0.7644471818427919,0.9612343505084798,0.011287889353897206,0.09071799328378818
full,283,1,21,0.604,0.09899999999999999,0.8679187628342608,0.051280483066617574,0.0024874728034461144,0.00041235157096984414,0.770164604243853,0.9656729214246687,0.01147985750573282,0.09108110862750232
full,284,1,21,0.604,0.09899999999999999,0.8661770342863523,0.04561499812420381,0.00242592570490286,0.0003692567669404115,0.7696398073324211,0.9627142612402835,0.00795153046815434,0.08327846578025327
full,285,1,21,0.604,0.09899999999999999,0.8753861528401536,0.050737175253851075,0.0022978523310060043,0.00040771303387478983,0.7814317515872444,0.9693405540930629,0.01116104114586381,0.09031330936183835
full,286,1,21,0.604,0.09899999999999999,0.8758446046025983,0.04607283225637107,0.0022948019336207566,0.00037232273885081014,0.7819525862613277,0.9697366229438689,0.008253326263176604,0.08389233824956555
full,287,1,21,0.604,0.09899999999999999,0.8773883492116877,0.0447974278754381,0.002284460242597309,0.000362348127875999,0.7837081353564567,0.9710685630669188,0.007487957656089797,0.0821068980947864
full,288,1,21,0.604,0.09899999999999999,0.8813193850580694,0.05508654612537954,0.002257637844777896,0.0004397769708245351,0.7881907560308,0.9744480140853388,0.013983660446639977,0.0961894318041191
full,289,1,21,0.604,0.09899999999999999,0.884160115960352,0.058588846487450566,0.0021747903614762988,0.0004652342411506173,0.7927562065655819,0.9755640253551222,0.016313039448386114,0.10086465352651502
full,290,1,21,0.604,0.09899999999999999,0.8793589371007595,0.057493613300801424,0.0022075355413839867,0.00045679023649867394,0.7872694776834043,0.9714483965181148,0.015603216160963926,0.09938401044063892
full,291,1,21,0.604,0.09899999999999999,0.8682934594731786,0.054576326654402874,0.0023923690594812095,0.0004344271704329072,0.7724262336923988,0.9641606852539584,0.01372421021063639,0.09542844309816936
full,292,1,21,0.604,0.09899999999999999,0.8623096241102761,0.05012714012268529,0.0023696271103374497,0.0003998068657281794,0.7668991450889844,0.9577201031315679,0.010936604844618808,0.08931767540075178
full,293,1,21,0.604,0.09899999999999999,0.8573837813490143,0.0516445211980371,0.002400870967103039,0.0004115878572473845,0.7613463620416264,0.9534212006564021,0.011880769961495646,0.09140827243457855
full,294,1,21,0.604,0.09899999999999999,0.8658740760280086,0.050925701516438604,0.0022869780241736304,0.00040591823563855767,0.772142252309138,0.9596058997468792,0.011436772763823863,0.09041463026905334
full,295,1,21,0.604,0.09899999999999999,0.859926914883621,0.059679129286264364,0.002324831557556984,0.00047084616465374054,0.7654225609547628,0.9544312688124793,0.017149108993137187,0.10220914957939153
full,296,1,21,0.604,0.09899999999999999,0.866796577432643,0.06120485514877971,0.0022809626232383052,0.00048228952331793413,0.7731881055220714,0.9604050493432147,0.018161116547466563,0.10424859375009286
full,297,1,21,0.604,0.09899999999999999,0.8694415174612957,0.05926587491157586,0.0022635016700898675,0.00046750855726360077,0.7761920240802739,0.9626910108423176,0.016886860369188864,0.10164488945396286
full,298,1,21,0.604,0.09899999999999999,0.8690507706170303,0.05575529077941251,0.0022100233587103125,0.00044052639751178196,0.7769094349699845,0.961192106264076,0.014617398165895447,0.09689318339292957
full,299,1,21,0.604,0.09899999999999999,0.8695438676191369,0.06116623480667817,0.002206796830038725,0.00048156294961196794,0.7774698175166419,0.961617917721632,0.018154931324577843,0.10417753828877849
full,300,1,21,0.604,0.09899999999999999,0.8613922887406729,0.06174861617096544,0.002258720216830169,0.00048573141747392207,0.7682413382088894,0.9545432392724563,0.018551558246057885,0.10494567409587299
full,301,1,21,0.604,0.09899999999999999,0.8659425730465788,0.07017024461734678,0.0022301077028412625,0.0005464411307046786,0.7733835013613302,0.9585016447318275,0.024353127207855672,0.11598736202683788
full,302,1,21,0.604,0.09899999999999999,0.8705425339213151,0.0662171790580475,0.002200228379800485,0.0005172098678640469,0.7786056134603733,0.9624794543822569,0.021642371953736632,0.11079198616235836
full,303,1,21,0.604,0.09899999999999999,0.8687192508669611,0.06024544569965686,0.0022121864245098107,0.0004720132251719766,0.7765328344684651,0.9609056672654571,0.01766274961520649,0.10282814178410724
full,304,1,21,0.604,0.09899999999999999,0.8563350177278863,0.059682027574861476,0.0023796622009931837,0.0004676821555679708,0.7607227260947735,0.9519473093609991,0.017295145537727437,0.10206890961199552
full,305,1,21,0.604,0.09899999999999999,0.8555836821592069,0.06057645636186569,0.0023845674048731114,0.00047451402518449077,0.7598728983228985,0.9512944659955153,0.017881104399986518,0.10327180832374486
full,306,1,21,0.604,0.09899999999999999,0.8551561511463238,0.06330874454847626,0.002387347174850144,0.000492063856000163,0.7593895969277225,0.9509227053649252,0.019831020261087143,0.10678646883586539
full,307,1,21,0.604,0.09899999999999999,0.8571236542302512,0.061269824288905296,0.0023744859333375548,0.00047633599132640073,0.7616154076674043,0.952631900793098,0.018492583327390483,0.10404706525042011
full,308,1,21,0.604,0.09899999999999999,0.8626931438939134,0.058765136785955824,0.002283122785033684,0.00045682550426874894,0.7690403570107384,0.9563459307770884,0.016873122544589655,0.10065715102732199
full,309,1,21,0.604,0.09899999999999999,0.8628126879664941,0.06626646773255701,0.002282319763111957,0.0005147651828795616,0.7691763723513927,0.9564490035815956,0.02179713080754627,0.11073580465756774
full,310,1,21,0.604,0.09899999999999999,0.8657706484016743,0.06701040074402795,0.0022622436242603653,0.0005203199804436095,0.7725470724835697,0.9589942243197789,0.022301774765675957,0.11171902672237993
full,311,1,21,0.604,0.09899999999999999,0.8699848442946093,0.06258701069621318,0.0022329558481700537,0.00048685628210434924,0.7773666863215095,0.9626030022677091,0.019339963475251756,0.10583405791717461
full,312,1,21,0.604,0.09899999999999999,0.8723253479026873,0.059854389290387576,0.0022163419645789017,0.00046586610746855934,0.780052387122585,0.9645983086827897,0.017549883165729675,0.10215889541504547
full,313,1,21,0.604,0.09899999999999999,0.8698581148722342,0.06219249374624411,0.0022338483371139224,0.0004839090489586735,0.7772214494969258,0.9624947802475425,0.01907654539207196,0.10530844210041626
full,314,1,21,0.604,0.09899999999999999,0.8652418694488084,0.06476339969156232,0.0022658616564766227,0.0005033352523806183,0.7719437765448236,0.9585399623527933,0.020790536405833664,0.10873626297729097
full,315,1,21,0.604,0.09899999999999999,0.8691959004805024,0.05995560037696954,0.002238500119284824,0.00046685255801627644,0.7764628316310107,0.9619289693299942,0.017606328991556924,0.10230487176238215
full,316,1,21,0.604,0.09899999999999999,0.8696163662549012,0.06465804150702008,0.002235548826070249,0.0004992624171749835,0.7769444483388924,0.9622882841709101,0.02086344707095507,0.10845263594308509
full,317,1,21,0.604,0.09899999999999999,0.8650578624963996,0.06500395515968765,0.0022671177020126996,0.0005020456970320137,0.7717339139941423,0.9583818109986569,0.021087457693266407,0.1089204526261089
full,318,1,21,0.604,0.09899999999999999,0.865651315870424,0.06665987141367719,0.0022630612339572084,0.0005147456994096023,0.7724108952559179,0.9588917364849301,0.022191376061889888,0.11112836676546448
full,319,1,21,0.604,0.09899999999999999,0.8716737387893275,0.06185028169068711,0.0022209923160301528,0.00047798170040269585,0.7793040246982823,0.9640434528803727,0.018999208188766575,0.10470135519260765
full,320,1,21,0.604,0.09899999999999999,0.873963804230214,0.060488041149607194,0.0022045636781225417,0.000467540285390541,0.7819363527503672,0.9659912557100608,0.01810758857585213,0.10286849372336226
full,321,1,21,0.604,0.09899999999999999,0.873268610456396,0.0653171552809371,0.002209576051352252,0.0005047478124381652,0.7811365999558387,0.9654006209569533,0.021282632503206715,0.10935167805866747
full,322,1,21,0.604,0.09899999999999999,0.8707759860799911,0.06746598370514918,0.0022273677846020063,0.0005208849683280654,0.7782737910718343,0.9632781810881479,0.02273309094904525,0.11219887646125312
full,323,1,21,0.604,0.09899999999999999,0.8756245586574674,0.06529105873830818,0.00219250085404851,0.0005046185385222174,0.7838492281981726,0.9673998891167621,0.021262175291337254,0.1093199421852791
